roll,pitch,yaw
0.2025,-0.01872,0.89931
0.20122,-0.0154,0.89786
0.20017,-0.01293,0.89685
0.19874,-0.010430001,0.89556
0.19763,-0.00808,0.89444
0.19627,-0.006,0.89307
0.19484,-0.00316,0.89178
0.19318,-8.8E-4,0.89041996
0.19158,9.6E-4,0.88909
0.18975,0.0029000002,0.88754
0.18836,0.00371,0.88623
0.18637,0.00532,0.8847
0.18562,0.0077199996,0.88378996
0.18372999,0.00949,0.88229996
0.18208,0.0104,0.88104
0.18032001,0.0113,0.87956
0.17860001,0.01166,0.87812
0.17689,0.01323,0.87675
0.17524001,0.01326,0.8753
0.17378,0.01416,0.874
0.17231,0.01454,0.87262
0.17086,0.01509,0.87109005
0.17001,0.01657,0.86999
0.16859,0.016129998,0.86840004
0.16776,0.01572,0.86695004
0.16666001,0.015229999,0.86531
0.16572,0.01557,0.86398
0.16506,0.01639,0.86251
0.16449,0.01647,0.86116
0.16408001,0.01715,0.85959995
0.1638,0.016239999,0.85825
0.1635,0.01626,0.85656
0.16351,0.01559,0.85521
0.16348,0.01548,0.85359
0.16374001,0.016180001,0.85220003
0.16402,0.0161,0.85078996
0.16436,0.01594,0.84912
0.16478,0.015899999,0.84764004
0.16532001,0.01591,0.8461
0.16603999,0.01642,0.84456
0.16689,0.01647,0.84332
0.16767,0.016719999,0.84147996
0.16848,0.01818,0.84046996
0.16958,0.01859,0.83866996
0.17095,0.020639999,0.8377
0.17246,0.02128,0.83614004
0.1735,0.02138,0.83471
0.17627999,0.02379,0.83386
0.17742999,0.0254,0.83252
0.17917,0.02826,0.83134
0.1808,0.029290002,0.83
0.18221001,0.03044,0.82857
0.18374,0.03127,0.82744
0.18529,0.032330003,0.82598
0.18803999,0.035759997,0.82515997
0.18982,0.03707,0.82376003
0.1912,0.03886,0.82265997
0.19292,0.04077,0.82125
0.19433,0.04167,0.82023996
0.19656,0.04541,0.8193
0.19793,0.04632,0.81828004
0.19933,0.04784,0.81699
0.20027,0.04984,0.81602
0.20162,0.05127,0.81499
0.20274,0.05409,0.81421
0.20391999,0.05547,0.81329
0.2049,0.056479998,0.81211
0.20558,0.05795,0.81117
0.20653999,0.05884,0.8103
0.20694,0.06081,0.80925
0.20748,0.06261,0.80867
0.20797999,0.06398,0.80738
0.20815,0.06495,0.80676
0.20867,0.06571,0.80558
0.2086,0.066139996,0.80483
0.20899001,0.06672,0.80406
0.20882,0.067480005,0.80313003
0.20858,0.06898,0.80259
0.20848,0.06925,0.80162
0.20789,0.06993,0.80109
0.20763999,0.07018,0.80046004
0.20695,0.070269994,0.79965997
0.20633,0.07061,0.79915994
0.20592,0.069730006,0.79828995
0.20538001,0.07112,0.7982
0.20481,0.07080001,0.79751
0.20396,0.070989996,0.79708004
0.20305,0.07132,0.79664004
0.20246,0.07011,0.79613
0.20130001,0.070599996,0.7958
0.20093,0.06956,0.79527
0.19981,0.069809996,0.79503006
0.19917,0.07033,0.79478997
0.19867,0.069639996,0.79456
0.19778,0.06993,0.79427004
0.19725999,0.069019996,0.7941
0.19624001,0.06957,0.79399
0.19543,0.06934,0.79388
0.19534,0.06884,0.79385
0.19448,0.06911,0.79367
0.19437,0.06865,0.79368
0.19334,0.07026,0.79372996
0.19267,0.07045,0.79390997
0.1924,0.07066,0.79396003
0.19169,0.0705,0.79397
0.19138001,0.07072,0.7942
0.1905,0.07237,0.79444003
0.18974,0.073529996,0.79496
0.18925999,0.07485,0.79521996
0.1884,0.075739995,0.79565
0.18806,0.076239996,0.7958
0.18709,0.0771,0.79613
0.18794,0.078209996,0.79686
0.18706,0.07968,0.79734004
0.18628,0.08164,0.79788
0.18569,0.082949996,0.79823
0.18463,0.084010005,0.79871994
0.18372001,0.0857,0.79921997
0.18286,0.08646,0.79983
0.18168,0.088309996,0.80042
0.18116,0.08903,0.80104
0.17984,0.090730004,0.80184996
0.17875,0.09182,0.80245
0.17729,0.0929,0.80342
0.17612,0.094629996,0.80413
0.1755,0.095309995,0.80516
0.17405,0.09711,0.80582
0.17286,0.09771,0.80682003
0.17131,0.09838,0.80748
0.16983,0.099010006,0.80845
0.17006,0.099769995,0.80977005
0.16841,0.1009,0.81066996
0.16807,0.101449996,0.8119
0.16636999,0.1029,0.81282
0.16528,0.10283,0.81384003
0.16396001,0.10336,0.81507003
0.16288,0.10332,0.81604
0.1627,0.10356,0.81777
0.16139999,0.10414,0.81865996
0.16042,0.10411,0.82019
0.15913,0.10463,0.82119
0.15831,0.10441,0.82260996
0.15736,0.10474,0.82413
0.15616,0.10442,0.82539004
0.1557,0.10422,0.82692
0.15437,0.10386,0.82819
0.15366,0.103379995,0.82981
0.15219,0.10302,0.8312
0.15173,0.10249,0.83271
0.15157,0.10469,0.83485997
0.15046,0.10421,0.83615005
0.14958,0.10397,0.83832
0.14822,0.10293,0.83966
0.14724001,0.10236,0.84176004
0.14592999,0.10181,0.84323
0.14443,0.10119,0.84494
0.14271,0.10232,0.84665
0.14079,0.101660006,0.8483
0.13905999,0.10132,0.84986997
0.1369,0.10033,0.85151
0.13633001,0.09946,0.85304
0.13404,0.09855001,0.85475
0.13167,0.09858,0.85648
0.12927,0.09787,0.85803
0.12641999,0.09768,0.85945
0.123339996,0.0971,0.86107004
0.12039,0.09635,0.86245
0.117120005,0.09574,0.86409
0.114379995,0.09465,0.86548
0.11063,0.09404,0.86711
0.10743,0.09329,0.86832
0.10325,0.09253,0.86984
0.099470004,0.092080005,0.87101
0.09533,0.0913,0.87270004
0.09176,0.0906,0.87377
0.08785,0.08944,0.87536997
0.083790004,0.088419996,0.87634003
0.07925,0.08737,0.87789
0.07604,0.086660005,0.87919
0.0712,0.08732,0.88079
0.06892,0.08675,0.88233
0.06414,0.08602,0.88361
0.06086,0.08417,0.88487
0.05691,0.0828,0.88623
0.054580003,0.08309,0.88797
0.05198,0.08229,0.8897
0.04846,0.083239995,0.89109004
0.04623,0.08183,0.89272
0.04286,0.08066,0.89391
0.039830003,0.078209996,0.89533
0.038599998,0.07814,0.89672
0.035150003,0.07707,0.89843
0.03443,0.076699995,0.9001
0.03119,0.075519994,0.90153
0.029059999,0.07336,0.90286
0.02798,0.07169,0.90428
0.027709998,0.07053,0.90589
0.0279,0.070190005,0.90744
0.02598,0.06934,0.90859
0.02598,0.06751,0.91025
0.0245,0.06555,0.91129
0.02368,0.06457,0.91351
0.02448,0.0637,0.91460997
0.023049999,0.062459998,0.91598
0.02327,0.060450003,0.91709
0.02245,0.057860002,0.91831
0.022049999,0.05728,0.91960996
0.02313,0.055400003,0.92071
0.02242,0.0545,0.92174
0.02329,0.05176,0.92284
0.02235,0.05082,0.92384005
0.0231,0.04793,0.92504996
0.024549998,0.046490002,0.92592996
0.02333,0.04401,0.92675
0.02408,0.04152,0.92746997
0.02398,0.040880002,0.92834
0.023260001,0.03957,0.92929
0.024770001,0.03684,0.92998
0.023780001,0.03414,0.93051
0.02522,0.03111,0.931
0.025190001,0.03037,0.93134004
0.02676,0.028479999,0.93222
0.027700001,0.025489999,0.93266
0.02669,0.02268,0.93302
0.02773,0.019399999,0.93315995
0.02778,0.01819,0.93340003
0.02875,0.01703,0.93388003
0.02783,0.014520001,0.93437
0.02673,0.01166,0.93448997
0.02765,0.00786,0.93441
0.02788,0.00652,0.93424
0.02839,0.00276,0.93424
0.027290002,0.0014500001,0.93396
0.02544,-0.00217,0.93385
0.02569,-0.00576,0.93362
0.02489,-0.0075700004,0.93333
0.02537,-0.01033,0.93321
0.02381,-0.012069999,0.93274
0.021790002,-0.0153,0.93258
0.02195,-0.01914,0.9321
0.02149,-0.02132,0.93177
0.02191,-0.02476,0.93147
0.02008,-0.02659,0.93091
0.017879998,-0.029620001,0.93074
0.0169,-0.033919998,0.93013
0.01539,-0.036259998,0.92977
0.01556,-0.039169997,0.92936
0.01373,-0.041169997,0.92873996
0.01172,-0.04357,0.92846
0.01085,-0.04833,0.92787
0.00975,-0.05032,0.92759997
0.00959,-0.05398,0.92709005
0.00846,-0.05512,0.92659
0.00646,-0.05887,0.92619
0.00452,-0.06266,0.9257
0.0033900002,-0.06424,0.92529
0.0033900002,-0.066489995,0.92487
0.0020299999,-0.06751,0.92421997
4.0000002E-4,-0.07063,0.92393
-3.8999997E-4,-0.071779996,0.92342997
-0.0014,-0.07307,0.92324
-0.00138,-0.07503,0.92272997
-0.00215,-0.07508,0.92213
-0.0038800002,-0.07785,0.92196995
-0.0062399996,-0.07923,0.92140996
-0.008939999,-0.080620006,0.92113
-0.00912,-0.08131,0.92056
-0.0099,-0.08104,0.91997
-0.01114,-0.08068,0.9197
-0.01272,-0.082949996,0.91921
-0.01475,-0.083239995,0.91903
-0.01504,-0.08337,0.91853005
-0.01594,-0.08233,0.91802
-0.01753,-0.081480004,0.91777
-0.01866,-0.0831,0.91733
-0.02135,-0.08282,0.91725
-0.02195,-0.08282,0.91687
-0.023379998,-0.081269994,0.9166
-0.024770001,-0.07968,0.91638
-0.02619,-0.07835,0.91603005
-0.02823,-0.080089994,0.91601
-0.02914,-0.07971,0.91568
-0.03065,-0.077690005,0.91554
-0.032259997,-0.076519996,0.91578
-0.033830002,-0.077080004,0.91596
-0.03621,-0.075940005,0.91628003
-0.03757,-0.075660005,0.91614
-0.0398,-0.073690005,0.916
-0.04108,-0.07258999,0.91612
-0.04345,-0.07086,0.916
-0.045939997,-0.07226,0.91619
-0.04762,-0.071559995,0.91619
-0.049569998,-0.07015,0.91622996
-0.05197,-0.0683,0.91661
-0.054130003,-0.06705,0.9166
-0.05655,-0.06856,0.91708004
-0.05809,-0.06841,0.91717
-0.060200002,-0.06713,0.91733
-0.061979998,-0.06574,0.91769
-0.06403,-0.0645,0.91773
-0.06671,-0.06617,0.91831
-0.06818,-0.06586,0.91846
-0.069699995,-0.06533,0.91877
-0.070989996,-0.06475,0.91921
-0.07258999,-0.06371,0.91931
-0.07379,-0.06489,0.92039
-0.075,-0.066190004,0.92062
-0.07633,-0.065589994,0.92102003
-0.07716,-0.064830005,0.92139
-0.07817,-0.06424,0.92164004
-0.07872,-0.06571,0.92235
-0.07943,-0.066870004,0.92267
-0.07998,-0.06666,0.92301
-0.08007,-0.06706,0.92337
-0.08061,-0.0664,0.92349
-0.08039,-0.06779,0.92406
-0.08134,-0.06987,0.92446
-0.08161,-0.07007,0.92467
-0.08126,-0.07081,0.92501
-0.081480004,-0.07080001,0.92496
-0.08112,-0.07249,0.92541
-0.08076999,-0.07363,0.92562
-0.08036,-0.07462,0.92569
-0.07976,-0.07597,0.926
-0.07956,-0.07644,0.92587
-0.078760006,-0.07822,0.92625
-0.080019996,-0.07942,0.92625
-0.07958999,-0.080970004,0.92623997
-0.07881,-0.082440004,0.9264
-0.07825,-0.084089994,0.92622
-0.07763,-0.08561,0.92647
-0.07702,-0.08784,0.92649
-0.07676,-0.08955,0.92645
-0.07582,-0.091809995,0.9265
-0.07571,-0.09308,0.92631
-0.07492,-0.095120005,0.92640996
-0.07642,-0.09818,0.92655
-0.0761,-0.10032,0.92643
-0.0752,-0.102919996,0.9264
-0.0749,-0.10465,0.92607003
-0.0742,-0.10672,0.92608
-0.074209996,-0.10882,0.92596
-0.07398,-0.11095,0.92579997
-0.07313,-0.113730006,0.92572
-0.07304,-0.11539,0.92538
-0.07215,-0.118190005,0.92541
-0.07272,-0.12006,0.92516
-0.0725,-0.12232,0.92508
-0.07211,-0.124400005,0.92502004
-0.07185,-0.12644,0.92469
-0.07125,-0.12816,0.9248
-0.07217,-0.12973,0.92454
-0.07232,-0.13135001,0.92460996
-0.07201,-0.13322,0.92452
-0.07212,-0.13458,0.92436
-0.07169,-0.13600999,0.92446
-0.07264,-0.13689,0.92428005
-0.07282,-0.13805,0.92451
-0.07261,-0.13959,0.92446995
-0.072900005,-0.14042,0.92445004
-0.07261,-0.14104,0.9245
-0.07343,-0.14103,0.92440003
-0.07326,-0.14164,0.92467
-0.07344,-0.14195,0.92463
-0.073769994,-0.14217,0.92472
-0.07349,-0.14255,0.92478
-0.07375,-0.14205,0.92477
-0.073199995,-0.14208001,0.92499
-0.07386,-0.14139,0.92482
-0.075339995,-0.14104,0.92513
-0.07514,-0.14123,0.92515004
-0.07524,-0.14045,0.92526
-0.074870005,-0.1393,0.92542
-0.07503,-0.13814,0.9254
-0.07657,-0.139,0.92581
-0.07615,-0.13836999,0.92579997
-0.07633,-0.13767,0.92604
-0.07547,-0.13703,0.92618
-0.0753,-0.13542,0.92622995
-0.07425,-0.1344,0.92651004
-0.07532,-0.13355,0.92655
-0.07478,-0.13247,0.92679
-0.073690005,-0.13248,0.9269
-0.07284,-0.13116,0.92702
-0.07118,-0.13028,0.92709005
-0.07031,-0.12855999,0.92697996
-0.07063,-0.12897,0.92733
-0.06897,-0.12818,0.92732
-0.06861,-0.12768,0.92744
-0.0665,-0.12707,0.92754
-0.06532,-0.12582,0.9275
-0.06296,-0.12564,0.92784005
-0.061979998,-0.12508,0.92781
-0.06191,-0.12505001,0.92803997
-0.06004,-0.12535,0.92811
-0.05875,-0.12498,0.92815
-0.056599997,-0.12493,0.92836
-0.0556,-0.1246,0.92833
-0.05585,-0.12611,0.92867
-0.05423,-0.12683,0.92876
-0.05294,-0.12704,0.92894
-0.05056,-0.12816,0.9292
-0.049709998,-0.12817,0.9293
-0.04989,-0.12971,0.92971003
-0.04839,-0.13106,0.92988
-0.047459997,-0.13214,0.93018
-0.04543,-0.13364,0.93042
-0.04456,-0.13449,0.93065
-0.04413,-0.13569,0.93114
-0.04369,-0.13709,0.93137
-0.04359,-0.13880001,0.93173
-0.04174,-0.14089,0.9321
-0.04067,-0.14224,0.93232
-0.03932,-0.14396001,0.93298
-0.0394,-0.14574,0.93315005
-0.03916,-0.14797999,0.93349
-0.03741,-0.15010001,0.93371004
-0.03636,-0.15191999,0.93391997
-0.03463,-0.15331,0.93422997
-0.033669997,-0.15502,0.93438
-0.03372,-0.15747,0.93471
-0.03159,-0.15955,0.93483
-0.0304,-0.16091001,0.93501
-0.02758,-0.16281,0.93514
-0.02684,-0.16400999,0.93512
-0.02562,-0.16589999,0.93525
-0.023430001,-0.16741,0.93520004
-0.021569999,-0.1687,0.93520004
-0.0187,-0.16963,0.93518
-0.017,-0.17021,0.93503004
-0.01619,-0.17198,0.93506
-0.01334,-0.17255001,0.93491995
-0.01112,-0.17278999,0.93478
-0.0072600003,-0.17291,0.93468
-0.00528,-0.17281,0.93439
-0.00351,-0.17367,0.93424
-4.6E-4,-0.17334,0.93393
0.00256,-0.1727,0.93358004
0.0065300004,-0.17146,0.93329
0.009430001,-0.17041999,0.93287
0.01176,-0.17083,0.93263
0.015520001,-0.16896,0.93213
0.01892,-0.1673,0.93179
0.023629999,-0.16488001,0.93144
0.02682,-0.16266,0.931
0.02997,-0.16263,0.93061
0.03321,-0.16025,0.93021995
0.03746,-0.15728,0.9297
0.04202,-0.15416001,0.92931
0.046040002,-0.15102,0.92871004
0.04913,-0.15032001,0.92819
0.05289,-0.14705999,0.92769
0.05663,-0.14395,0.92718
0.06121,-0.13983001,0.9268
0.06482,-0.1364,0.9263
0.068160005,-0.13384,0.92586
0.07102,-0.13112,0.92535996
0.074540004,-0.12779,0.92487
0.07841001,-0.124010004,0.92462
0.08175,-0.12044,0.92414004
0.085,-0.117529996,0.92388
0.08796,-0.11435,0.92345
0.0904,-0.11203,0.92323
0.0937,-0.10824,0.92296004
0.09594,-0.10514,0.92276
0.098589994,-0.101660006,0.92254996
0.1004,-0.09953,0.92231
0.10214,-0.09801,0.92201
0.10459,-0.095089994,0.92181
0.106419995,-0.09247,0.92163
0.10775,-0.09038,0.92144
0.10932,-0.08825,0.92131
0.11007,-0.08798,0.92106
0.111480005,-0.08562,0.92095
0.11225,-0.0841,0.92086
0.11306,-0.082279995,0.92073
0.11367,-0.08118,0.9207
0.113730006,-0.08146,0.92044
0.11439,-0.080730006,0.92046005
0.11434,-0.08095,0.92027
0.114989996,-0.079550005,0.92026
0.114819996,-0.07919,0.92014
0.114410006,-0.0798,0.91991997
0.11473,-0.0796,0.91999
0.11423001,-0.08057,0.91982
0.11481,-0.07989,0.91978
0.11454,-0.08007,0.91965
0.11399,-0.080589995,0.91946
0.11372,-0.081190005,0.91941
0.113019995,-0.08307,0.91925
0.11349,-0.083,0.91924
0.11287,-0.08432,0.91921
0.11298,-0.08416,0.91909003
0.11269,-0.08496,0.91903
0.11237,-0.0869,0.91888
0.113230005,-0.08706,0.91877
0.11317,-0.08789,0.91879
0.11347,-0.08806,0.91859996
0.113400005,-0.08864,0.91859
0.11343,-0.09009,0.91839004
0.11425,-0.09031,0.91828
0.114580005,-0.09133,0.91819
0.11576,-0.09098,0.91797996
0.11665,-0.09114,0.91793
0.11721,-0.09236,0.91754997
0.11859,-0.09211,0.91741997
0.1194,-0.09312,0.91721004
0.121309996,-0.092410006,0.91699
0.12233,-0.09226,0.91686
0.12358,-0.09216,0.91655
0.12521,-0.09138,0.91635996
0.12654,-0.09236,0.916
0.12892,-0.09126,0.91578
0.13049,-0.09115,0.91553
0.13289,-0.08972,0.91534996
0.13473,-0.08872,0.91506
0.13621001,-0.088800006,0.91471004
0.13907,-0.08696,0.91438
0.14061,-0.08609,0.91415995
0.14333001,-0.08391,0.91392
0.14517999,-0.0822,0.91371
0.14722,-0.08107,0.91332
0.14942999,-0.079440005,0.91303
0.15138,-0.07811,0.91274
0.15399,-0.07571,0.9125
0.15597,-0.07362001,0.91225
0.15759,-0.072,0.91196996
0.15973,-0.0696,0.9117
0.1612,-0.0685,0.91144
0.16318,-0.0659,0.91115004
0.1648,-0.06369,0.91099
0.16673,-0.06114,0.91071004
0.16814,-0.0598,0.91038
0.1695,-0.05836,0.91
0.17077,-0.05638,0.90974
0.17211,-0.054130003,0.90946996
0.17347,-0.05148,0.90928996
0.17488,-0.049119998,0.90897995
0.17586,-0.048189998,0.90866
0.17693,-0.04648,0.90833
0.17778999,-0.04529,0.90805
0.17933999,-0.04259,0.90790004
0.18043,-0.04038,0.90771997
0.18138,-0.038599998,0.90753996
0.18212,-0.03804,0.90712
0.18285,-0.036900003,0.90691
0.18375,-0.035189997,0.90676004
0.18466,-0.03321,0.90655
0.18563001,-0.03147,0.90645003
0.18637,-0.03101,0.90603006
0.18682,-0.03073,0.90578
0.1876,-0.02948,0.90552
0.18812,-0.02832,0.90528005
0.18922,-0.02646,0.9052
0.18979,-0.02619,0.90477
0.19047,-0.0252,0.90465003
0.19115,-0.025799999,0.9042
0.19178,-0.02503,0.90395004
0.19261,-0.0239,0.90382
0.19323,-0.023610001,0.90344
0.19405,-0.02232,0.90344
0.19464,-0.022559999,0.90302
0.19516,-0.02217,0.90274
0.1959,-0.021680001,0.90257
0.19658999,-0.021399999,0.90234005
0.19753,-0.020299999,0.90232
0.19811,-0.02025,0.90214
0.19883001,-0.019639999,0.90196
0.19934,-0.01984,0.90176
0.19997,-0.01989,0.90142
0.20094,-0.018790001,0.90147996
0.20172,-0.01859,0.90132
0.20286,-0.01736,0.90134
0.20373,-0.017709998,0.90113
0.20432001,-0.01814,0.90088
0.20553,-0.016959999,0.90102
0.20632,-0.01643,0.90097
0.20735,-0.01539,0.90101004
0.20825,-0.0153,0.90102
0.20911999,-0.01588,0.90078
0.20989,-0.01561,0.90092
0.21072,-0.015770001,0.90077
0.21226,-0.01405,0.90106
0.21316999,-0.013850001,0.90107
0.21379,-0.01411,0.90094
0.21451,-0.014,0.90107
0.21504,-0.01483,0.90096
0.21637,-0.013350001,0.90129
0.217,-0.01311,0.90134
0.2176,-0.0122299995,0.90151
0.21799001,-0.01251,0.90151
0.21832001,-0.01293,0.90146995
0.21872,-0.01202,0.90175
0.21871,-0.01193,0.90187
0.21954,-0.010199999,0.90225
0.21949,-0.0101499995,0.90225
0.21942,-0.010489999,0.90229
0.21943,-0.00942,0.90256
0.21907,-0.00919,0.90266997
0.21914,-0.00746,0.90306
0.21851,-0.00702,0.90322
0.21799001,-0.006,0.9035
0.2173,-0.0056999996,0.90362
0.21633,-0.00528,0.90379
0.21563001,-0.00425,0.90404
0.21462,-0.0035299999,0.90431
0.21396,-0.0019400001,0.90459996
0.21263,-0.00105,0.90487
0.21153,-1.8999999E-4,0.90508
0.21013,0.0011900001,0.90537
0.2088,0.00159,0.90549
0.20745,0.00274,0.9057
0.2062,0.00427,0.90606
0.20476,0.00576,0.90629
0.20349,0.0071900003,0.90656
0.20188001,0.00837,0.90675
0.20047,0.00901,0.90683
0.19871001,0.01047,0.90709
0.19742,0.0122299995,0.90739
0.196,0.01449,0.90776
0.19485001,0.016590001,0.90801
0.19346,0.01867,0.90833
0.19226,0.01965,0.90844
0.19091,0.0215,0.90874
0.18953,0.0229,0.90893
0.18834,0.025309999,0.90928
0.18744001,0.02842,0.90967
0.18629,0.03085,0.9099
0.1855,0.031969998,0.90996003
0.18413,0.033650003,0.91011
0.18341,0.03522,0.91041
0.18216,0.037580002,0.91057
0.18191999,0.041220002,0.911
0.18078999,0.04353,0.91111
0.17989999,0.04542,0.91121995
0.17907001,0.0469,0.91114
0.17789999,0.04795,0.9112
0.17682001,0.04983,0.91121995
0.17569,0.05229,0.91139
0.17473,0.05558,0.91158
0.17373,0.05693,0.9115
0.17219,0.05898,0.91148996
0.17119999,0.05957,0.91126
0.16964,0.06074,0.91127
0.16858,0.06311,0.91144
0.16688001,0.064830005,0.91135997
0.16537,0.06644,0.91118
0.16382001,0.06749,0.91093
0.162,0.06843,0.91063
0.16002999,0.069529995,0.91036
0.15824,0.07035,0.91021997
0.15613,0.07196,0.90995
0.15442,0.0731,0.90982
0.15211,0.07475,0.90949
0.15038,0.07573,0.90917
0.14812,0.07716,0.90881
0.14615,0.07886,0.90864
0.14409,0.08008,0.9083
0.14221,0.08180001,0.90797997
0.14057001,0.08274,0.90748
0.13868,0.08433,0.90704
0.13686,0.0858,0.9065
0.13494,0.08768,0.90629
0.13289,0.089949995,0.90585
0.13164,0.09106,0.9055
0.12951,0.09332,0.90492
0.128,0.09453,0.90440995
0.12617,0.09682,0.90406
0.124589995,0.09884,0.90363
0.123959996,0.10114,0.90356
0.12268,0.10335,0.90305
0.12163,0.10491,0.90264
0.12038,0.10646,0.90194
0.1191,0.10862,0.90146005
0.11946,0.11175,0.90119
0.11822,0.11423001,0.90059
0.11914,0.11697,0.9005
0.11785,0.11953,0.89969003
0.11739,0.12067,0.89922
0.11641,0.12268,0.89838
0.11617,0.12368,0.89799
0.11649,0.12584,0.89738
0.11553,0.12837,0.8969
0.11607,0.13019,0.89632
0.11501,0.13225,0.89542997
0.114800006,0.13353,0.89479
0.113910004,0.13469,0.89393
0.11356,0.13546,0.89319
0.11442,0.1367,0.89256
0.11345,0.13780001,0.89159995
0.11308999,0.13867,0.89092
0.11207,0.13959,0.88988
0.11236,0.14025,0.88931
0.11321,0.14118,0.88857
0.11267,0.14113,0.88782
0.11293,0.14124,0.88705
0.11199,0.14099,0.88608
0.11283,0.14108,0.88532
0.11196,0.14101,0.88447
0.112160005,0.14069,0.88376004
0.11237,0.1409,0.88296
0.111650005,0.1405,0.88201
0.1114,0.13997999,0.88111
0.110419996,0.1393,0.88013
0.11062,0.13839999,0.87937
0.11002,0.13758,0.87838
0.11122,0.13803999,0.87790996
0.11103,0.13761,0.877
0.11016,0.13797,0.87625
0.10978,0.13757001,0.87527
0.1093,0.1365,0.87458
0.10964,0.13591,0.87360996
0.1096,0.13519,0.87290996
0.10919,0.13478,0.87195003
0.108339995,0.13516,0.87116
0.107769996,0.13484,0.87025
0.107370004,0.13481,0.86934
0.10731,0.13425,0.86856
0.10724,0.13366,0.86746997
0.106690004,0.13332,0.86679
0.1069,0.13303,0.8657
0.10604,0.13335,0.86498
0.10547,0.13364999,0.86421996
0.10464,0.13414,0.86318
0.10476,0.13444,0.86241996
0.10439,0.13477,0.86121005
0.10411,0.13475999,0.86062
0.10339,0.13525,0.85940003
0.1025,0.13645,0.85909003
0.10237,0.13716,0.85809004
0.10139,0.13813001,0.85728
0.1011,0.13874,0.85649
0.100260004,0.13978,0.85545003
0.1004,0.14069,0.85497
0.10004,0.14160001,0.85403997
0.09902,0.14224,0.85332
0.09847,0.14269,0.85257
0.09741,0.14355999,0.85165995
0.09686,0.14394,0.851
0.0962,0.14468,0.8501
0.09688,0.14748,0.84988
0.09632,0.14819,0.849
0.095419995,0.14864,0.84833
0.094629996,0.14924,0.84761
0.09362,0.14903,0.84674
0.09368,0.15003,0.84653
0.09331,0.15029,0.84578997
0.09351999,0.15145,0.84571004
0.09268,0.15233,0.84505
0.09154,0.15269001,0.84433
0.09047,0.15280001,0.84378004
0.08930001,0.15249,0.84292
0.089839995,0.1536,0.84255
0.088879995,0.15328999,0.84163
0.08872,0.15456,0.84161997
0.08701,0.15449001,0.84073997
0.085489996,0.15433,0.84005
0.08341,0.15437,0.83954
0.0823,0.15328,0.83891
0.08136,0.15439999,0.83866
0.07989,0.15276,0.83790004
0.079339996,0.15217,0.83721995
0.07705,0.1506,0.83643
0.07557,0.14858,0.83562
0.07288,0.14694999,0.83489
0.07113,0.14416,0.83410996
0.06911,0.14414,0.83361
0.066309996,0.14071001,0.83281
0.06393,0.13709,0.83195
0.06015,0.13308,0.83112
0.05805,0.12900999,0.83032
0.05454,0.12436,0.82958
0.05218,0.12022,0.82902
0.048040003,0.11491001,0.82803005
0.04428,0.11011,0.8276
0.04058,0.10409,0.82656
0.03675,0.09826,0.82602
0.03312,0.09167,0.8251
0.02833,0.08564,0.8244
0.02475,0.07912,0.82372
0.020040002,0.07295,0.82306
0.01626,0.06709,0.82267
0.012060001,0.06078,0.82190996
0.0074,0.05395,0.82175
0.00357,0.047790002,0.82133
-0.00214,0.03994,0.82085997
-0.00582,0.034959998,0.8205
-0.010989999,0.02736,0.82004
-0.014909999,0.022780001,0.81973
-0.019709999,0.01565,0.81933004
-0.02394,0.01185,0.81913
-0.02854,0.00543,0.819
-0.032259997,7.4E-4,0.81899
-0.03666,-0.00404,0.81884
-0.04101,-0.00995,0.81887
-0.045009997,-0.01393,0.81863
-0.04854,-0.01854,0.81853
-0.052419998,-0.02176,0.81844
-0.05573,-0.02375,0.81825
-0.05867,-0.02679,0.81839
-0.06214,-0.03019,0.81832004
-0.06525,-0.03282,0.8185
-0.06831,-0.03557,0.81847996
-0.070949994,-0.03677,0.81843
-0.07299,-0.03762,0.81859004
-0.07569,-0.03971,0.81867
-0.07743,-0.04059,0.81896
-0.079440005,-0.04191,0.81896996
-0.08112,-0.041840002,0.81901
-0.082480006,-0.04247,0.81921995
-0.083459996,-0.04199,0.81920004
-0.084419996,-0.0416,0.81948
-0.08535,-0.04232,0.81957
-0.08613,-0.04132,0.81969
-0.08621,-0.04115,0.81982
-0.08651,-0.04045,0.81990004
-0.08648001,-0.04011,0.8202
-0.08623,-0.03936,0.82018
-0.08623,-0.038,0.82035
-0.08544,-0.038009997,0.82044
-0.08486,-0.037830003,0.82071
-0.084019996,-0.03652,0.8209
-0.083160006,-0.035889998,0.82105
-0.08221,-0.03475,0.82131
-0.08123,-0.0355,0.82148
-0.080290005,-0.03528,0.82224
-0.079050004,-0.03468,0.82232
-0.077769995,-0.0345,0.82246
-0.07648,-0.03385,0.82268
-0.07497,-0.034700003,0.82287
-0.07581,-0.034479998,0.82344
-0.07425,-0.03501,0.82365
-0.07315,-0.03531,0.82392
-0.071779996,-0.03559,0.82411
-0.07072,-0.03674,0.82445
-0.06979,-0.037580002,0.82484
-0.06888,-0.0385,0.825
-0.06808,-0.039529998,0.82535
-0.06736,-0.04144,0.82562
-0.06694,-0.04357,0.82598996
-0.067040004,-0.04454,0.82631
-0.06713,-0.04612,0.8265
-0.066879995,-0.048049998,0.82693
-0.06718,-0.05147,0.82736
-0.067559995,-0.05396,0.8278
-0.06812,-0.05683,0.82816
-0.069199994,-0.05852,0.82840997
