timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,rollLevel,pitchLevel,yawLevel,rollPid,pitchPid,yawPid,output0,output1,output2,output3
8469,1666,-1423,15418,-18.09,89.12,-34.58,454.26,-49.39,1282.38,-109.55,-93.61,-244.03,-5671.51,-5664.14,-208.90,-677.51,-665.49,-4.49,1111,1111,1111,1111
8475,1695,-1417,15500,-17.03,86.99,-34.32,454.26,-49.39,1282.38,-108.64,-93.59,-243.83,-5671.51,-5664.14,-208.90,-673.46,-668.62,-2.89,1111,1111,1111,1111
8482,1762,-1404,15441,-15.16,86.99,-35.12,454.26,-49.39,1282.38,-109.33,-93.53,-243.98,-5671.51,-5664.14,-208.90,-663.52,-668.77,-5.10,1111,1111,1111,1111
8487,1745,-1379,15373,-17.29,86.46,-35.91,454.26,-49.39,1282.38,-109.84,-93.16,-244.14,-5671.51,-5664.14,-208.90,-664.08,-670.91,-5.22,1111,1111,1111,1111
8495,1738,-1369,15348,-17.82,85.66,-35.12,454.26,-49.39,1282.38,-110.38,-92.64,-244.28,-5670.21,-5664.14,-208.90,-664.24,-671.45,-5.04,1111,1111,1111,1111
8501,1734,-1355,15525,-19.15,86.99,-32.99,454.26,-49.39,1282.38,-110.27,-91.71,-244.40,-5670.21,-5664.14,-208.90,-667.95,-674.73,-5.05,1111,1111,1111,1111
8507,1795,-1296,15384,-21.55,88.32,-34.58,454.26,-49.39,1282.38,-110.76,-91.05,-244.65,-5670.21,-5664.14,-208.90,-664.36,-672.52,-5.66,1111,1111,1111,1111
8513,1748,-1330,15417,-19.15,84.33,-33.52,454.26,-49.39,1282.38,-111.16,-90.57,-244.67,-5670.21,-5664.14,-208.90,-664.52,-671.89,-4.41,1111,1111,1111,1111
8520,1777,-1313,15445,-19.42,88.85,-33.25,454.26,-49.39,1282.38,-111.66,-90.05,-244.77,-5670.21,-5664.14,-208.90,-664.14,-671.90,-4.88,1111,1111,1111,1111
8525,1802,-1356,15422,-18.09,85.66,-36.98,454.26,-49.39,1282.38,-112.22,-90.41,-244.81,-5670.21,-5664.14,-208.90,-663.28,-666.50,-4.59,1111,1111,1111,1111
8532,1787,-1403,15412,-20.75,88.85,-37.24,454.26,-49.39,1282.38,-112.49,-91.42,-244.81,-5670.21,-5664.14,-208.90,-665.42,-662.94,-4.31,1111,1111,1111,1111
8538,1690,-1348,15540,-21.28,85.40,-39.37,454.26,-49.39,1282.38,-111.01,-91.02,-244.94,-5670.21,-5664.14,-208.90,-676.86,-671.37,-5.20,1111,1111,1111,1111
8545,1774,-1374,15480,-17.82,86.46,-36.18,454.26,-49.39,1282.38,-111.62,-91.42,-244.93,-5670.21,-5664.14,-208.90,-663.69,-666.55,-4.25,1111,1111,1111,1111
8551,1786,-1381,15459,-21.55,89.39,-36.71,454.26,-49.39,1282.38,-112.15,-91.75,-244.96,-5670.21,-5664.14,-208.90,-663.62,-666.59,-4.50,1111,1111,1111,1111
8558,1711,-1448,15481,-23.68,84.86,-34.32,454.26,-49.39,1282.38,-111.10,-93.06,-244.92,-5670.21,-5664.14,-208.90,-672.95,-661.15,-4.11,1111,1111,1111,1111
8563,1728,-1379,15416,-18.36,88.32,-34.32,454.26,-49.39,1282.38,-110.99,-92.37,-244.91,-5670.21,-5664.14,-208.90,-667.86,-673.10,-4.26,1111,1111,1111,1111
8570,1729,-1403,15412,-19.69,86.73,-35.91,455.84,-49.39,1282.38,-110.98,-93.24,-244.71,-5670.21,-5664.14,-208.90,-667.15,-663.61,-3.16,1111,1111,1111,1111
8577,1779,-1454,15449,-19.95,84.86,-36.45,455.84,-49.39,1282.38,-111.33,-94.00,-244.75,-5670.21,-5664.14,-208.90,-664.77,-663.38,-4.61,1111,1111,1111,1111
8583,1779,-1402,15416,-22.61,86.99,-35.91,455.84,-49.39,1282.38,-111.94,-93.75,-244.92,-5670.21,-5664.14,-208.90,-663.56,-669.85,-5.26,1111,1111,1111,1111
8589,1738,-1386,15481,-18.89,89.39,-33.79,455.84,-49.39,1282.38,-111.41,-92.80,-245.03,-5670.21,-5664.14,-208.90,-670.46,-674.65,-5.06,1111,1111,1111,1111
8596,1813,-1421,15348,-19.42,84.60,-37.51,455.84,-49.39,1282.38,-112.09,-93.34,-245.17,-5670.21,-5664.14,-208.90,-663.27,-665.56,-5.10,1111,1111,1111,1111
8601,1781,-1390,15473,-18.89,85.66,-34.58,455.84,-49.39,1282.38,-112.52,-92.96,-245.27,-5670.21,-5664.14,-208.90,-664.11,-671.01,-4.99,1111,1111,1111,1111
8608,1770,-1422,15422,-16.49,87.52,-34.85,455.84,-49.39,1282.38,-112.79,-93.72,-245.20,-5670.21,-5664.14,-208.90,-665.36,-664.16,-4.00,1111,1111,1111,1111
8614,1827,-1450,15481,-18.09,88.85,-38.31,455.84,-49.39,1282.38,-113.29,-94.18,-245.32,-5670.21,-5664.14,-208.90,-663.55,-665.35,-5.12,1111,1111,1111,1111
8621,1761,-1440,15476,-17.29,85.66,-32.72,455.84,-49.39,1282.38,-112.73,-94.70,-245.15,-5670.21,-5664.14,-208.90,-670.05,-665.39,-3.43,1111,1111,1111,1111
8627,1715,-1413,15492,-21.55,86.19,-36.18,455.84,-49.39,1282.38,-111.36,-94.10,-245.35,-5670.21,-5664.14,-208.90,-675.86,-672.28,-5.60,1111,1111,1111,1111
8633,1747,-1378,15502,-18.89,86.19,-32.19,455.84,-49.39,1282.38,-111.16,-93.01,-245.54,-5670.21,-5664.14,-208.90,-668.23,-674.85,-5.56,1111,1111,1111,1111
8639,1727,-1357,15441,-19.15,86.99,-31.92,455.84,-49.39,1282.38,-110.85,-92.05,-245.63,-5670.21,-5664.14,-208.90,-669.19,-674.88,-4.98,1111,1111,1111,1111
8646,1718,-1377,15416,-16.23,86.46,-33.79,455.84,-49.39,1282.38,-110.65,-92.31,-245.23,-5670.21,-5664.14,-208.90,-668.21,-667.24,-2.19,1111,1111,1111,1111
8652,1714,-1376,15451,-19.15,84.86,-32.46,455.84,-49.39,1282.38,-110.26,-92.04,-244.93,-5670.21,-5664.14,-208.90,-669.74,-670.36,-2.37,1111,1111,1111,1111
8658,1737,-1395,15477,-17.03,88.32,-33.52,455.84,-49.39,1284.32,-110.59,-92.60,-244.77,-5670.21,-5664.14,-208.90,-665.25,-665.45,-3.41,1111,1111,1111,1111
8665,1708,-1402,15534,-16.23,85.93,-34.32,455.84,-49.39,1284.32,-109.49,-92.80,-244.52,-5670.21,-5664.14,-208.90,-674.42,-667.25,-2.64,1111,1111,1111,1111
8671,1731,-1364,15441,-15.70,88.59,-36.18,455.84,-49.39,1284.32,-109.85,-92.13,-244.63,-5670.21,-5664.14,-208.90,-665.15,-672.50,-4.91,1111,1111,1111,1111
8677,1744,-1388,15504,-18.36,83.80,-34.58,455.84,-49.39,1284.32,-110.34,-92.29,-244.57,-5670.21,-5664.14,-208.90,-664.03,-667.58,-3.92,1111,1111,1111,1111
8684,1702,-1407,15492,-17.56,84.07,-35.12,455.84,-49.39,1284.32,-109.35,-93.17,-244.30,-5670.21,-5664.14,-208.90,-672.90,-663.53,-2.69,1111,1111,1111,1111
8689,1751,-1386,15416,-15.96,85.13,-34.05,455.84,-49.39,1284.32,-109.92,-93.00,-244.40,-5670.21,-5664.14,-208.90,-663.53,-669.65,-4.90,1111,1111,1111,1111
8696,1776,-1381,15450,-17.56,86.73,-33.25,455.84,-49.39,1284.32,-110.61,-92.76,-244.55,-5670.21,-5664.14,-208.90,-663.42,-669.85,-5.09,1111,1111,1111,1111
8702,1779,-1375,15413,-19.69,84.33,-34.85,455.84,-49.39,1284.32,-111.20,-92.59,-244.67,-5670.21,-5664.14,-208.90,-663.28,-669.71,-5.10,1111,1111,1111,1111
8709,1798,-1377,15445,-19.42,88.06,-35.38,455.84,-49.39,1284.32,-111.85,-92.45,-244.82,-5670.21,-5664.14,-208.90,-663.24,-669.43,-5.17,1111,1111,1111,1111
8715,1784,-1390,15472,-19.42,85.66,-34.85,455.84,-49.39,1284.32,-112.39,-92.49,-244.86,-5670.21,-5664.14,-208.90,-663.47,-668.33,-4.58,1111,1111,1111,1111
8722,1800,-1376,15424,-15.43,88.85,-35.38,455.84,-49.39,1284.32,-113.01,-92.29,-244.99,-5670.21,-5664.14,-208.90,-663.34,-669.72,-5.06,1111,1111,1111,1111
8727,1788,-1357,15485,-15.70,85.40,-34.32,455.84,-49.39,1284.32,-113.26,-91.60,-245.10,-5670.21,-5664.14,-208.90,-665.21,-673.19,-5.07,1111,1111,1111,1111
8734,1835,-1370,15502,-17.82,88.59,-33.25,455.84,-49.39,1284.32,-113.91,-91.56,-245.21,-5670.21,-5664.14,-208.90,-663.00,-668.95,-4.97,1111,1111,1111,1111
8740,1749,-1337,15457,-18.89,85.13,-32.99,455.84,-49.39,1284.32,-113.02,-90.66,-245.27,-5670.21,-5664.14,-208.90,-672.55,-674.62,-4.76,1111,1111,1111,1111
8747,1760,-1400,15419,-17.29,85.66,-36.98,455.84,-49.39,1284.32,-112.79,-91.93,-245.15,-5670.21,-5664.14,-208.90,-668.13,-661.79,-3.73,1111,1111,1111,1111
8753,1779,-1343,15421,-18.89,87.52,-33.79,455.84,-49.39,1284.32,-113.06,-91.29,-245.25,-5670.21,-5664.14,-208.90,-665.09,-672.91,-4.99,1111,1111,1111,1111
8760,1736,-1324,15478,-17.56,84.86,-31.66,455.84,-49.39,1284.32,-112.07,-90.19,-245.33,-5670.21,-5664.14,-208.90,-672.52,-675.02,-4.84,1111,1111,1111,1111
8765,1815,-1374,15397,-19.69,89.12,-32.72,455.84,-49.39,1284.32,-112.58,-90.73,-245.36,-5670.21,-5664.14,-208.90,-663.67,-665.32,-4.56,1111,1111,1111,1111
8772,1749,-1359,15515,-21.28,91.52,-29.80,455.84,-49.39,1282.38,-112.05,-90.98,-244.88,-5670.21,-5664.14,-208.90,-669.99,-667.38,-1.54,1111,1111,1111,1111
8778,1732,-1373,15462,-21.02,86.19,-32.46,455.84,-49.39,1282.38,-111.48,-91.70,-244.53,-5670.21,-5664.14,-208.90,-670.76,-664.01,-1.99,1111,1111,1111,1111
8784,1688,-1325,15422,-20.22,88.06,-32.19,455.84,-49.39,1282.38,-110.12,-90.75,-244.64,-5670.21,-5664.14,-208.90,-674.78,-674.06,-4.90,1111,1111,1111,1111
8791,1673,-1321,15431,-22.08,85.66,-32.72,455.84,-49.39,1282.38,-108.90,-90.12,-244.55,-5670.21,-5664.14,-208.90,-675.24,-672.93,-3.72,1111,1111,1111,1111
8798,1741,-1319,15388,-21.55,84.33,-31.92,455.84,-49.39,1284.32,-109.61,-90.07,-244.55,-5670.21,-5664.14,-208.90,-663.44,-669.19,-4.28,1111,1111,1111,1111
8804,1717,-1406,15454,-20.22,84.60,-34.32,455.84,-49.39,1284.32,-109.47,-91.20,-244.47,-5670.21,-5664.14,-208.90,-668.20,-661.44,-3.72,1111,1111,1111,1111
8810,1766,-1411,15456,-22.88,88.59,-32.72,455.84,-49.39,1284.32,-109.89,-92.01,-244.47,-5670.21,-5664.14,-208.90,-664.70,-663.82,-4.30,1111,1111,1111,1111
8816,1782,-1426,15418,-20.22,89.65,-31.92,455.84,-49.39,1284.32,-110.33,-92.68,-244.51,-5670.21,-5664.14,-208.90,-664.35,-664.25,-4.54,1111,1111,1111,1111
8822,1795,-1425,15454,-21.55,86.19,-35.65,455.84,-49.39,1284.32,-110.95,-93.22,-244.61,-5670.21,-5664.14,-208.90,-663.57,-665.41,-4.85,1111,1111,1111,1111
8828,1759,-1420,15426,-22.35,89.92,-36.71,455.84,-49.39,1284.32,-111.37,-93.67,-244.63,-5670.21,-5664.14,-208.90,-664.32,-665.51,-4.41,1111,1111,1111,1111
8835,1803,-1389,15446,-21.02,87.79,-35.91,455.84,-49.39,1284.32,-111.99,-93.35,-244.84,-5670.21,-5664.14,-208.90,-663.43,-670.34,-5.52,1111,1111,1111,1111
8841,1772,-1383,15477,-22.08,89.39,-34.05,455.84,-49.39,1284.32,-112.25,-92.75,-244.96,-5670.21,-5664.14,-208.90,-665.27,-672.45,-5.12,1111,1111,1111,1111
8848,1765,-1372,15482,-19.69,90.98,-31.92,455.84,-49.39,1284.32,-112.37,-91.93,-245.03,-5670.21,-5664.14,-208.90,-666.31,-673.14,-4.71,1111,1111,1111,1111
8854,1751,-1379,15433,-20.48,87.79,-32.46,455.84,-49.39,1284.32,-112.42,-92.08,-244.80,-5670.21,-5664.14,-208.90,-666.59,-667.66,-2.83,1111,1111,1111,1111
8860,1685,-1380,15530,-23.94,88.85,-31.92,455.84,-49.39,1284.32,-110.57,-92.01,-244.88,-5670.21,-5664.14,-208.90,-677.68,-669.07,-4.76,1111,1111,1111,1111
8866,1778,-1363,15520,-22.61,86.46,-32.19,455.84,-49.39,1284.32,-111.10,-91.75,-244.96,-5670.21,-5664.14,-208.90,-663.68,-670.36,-4.81,1111,1111,1111,1111
8872,1686,-1336,15386,-20.22,86.19,-33.79,455.84,-49.39,1284.32,-109.77,-90.90,-244.98,-5670.21,-5664.14,-208.90,-674.74,-673.60,-4.48,1111,1111,1111,1111
8879,1710,-1416,15469,-21.28,89.12,-33.52,455.84,-49.39,1284.32,-109.45,-92.06,-244.88,-5670.21,-5664.14,-208.90,-669.34,-661.18,-3.63,1111,1111,1111,1111
8885,1744,-1362,15443,-21.55,88.32,-30.59,455.84,-49.39,1284.32,-110.03,-91.85,-244.90,-5670.21,-5664.14,-208.90,-663.89,-669.87,-4.45,1111,1111,1111,1111
8891,1782,-1409,15432,-19.95,90.19,-32.99,455.84,-49.39,1284.32,-110.52,-92.39,-244.94,-5670.21,-5664.14,-208.90,-664.00,-665.06,-4.60,1111,1111,1111,1111
8898,1758,-1404,15454,-19.95,89.65,-32.99,455.84,-49.39,1284.32,-111.06,-92.93,-244.91,-5670.21,-5665.44,-208.90,-664.22,-665.83,-4.16,1111,1111,1111,1111
8904,1699,-1373,15509,-20.48,86.99,-34.05,455.84,-49.39,1284.32,-109.86,-92.20,-244.99,-5670.21,-5665.44,-208.90,-674.99,-673.51,-4.85,1111,1111,1111,1111
8910,1702,-1414,15451,-18.36,89.92,-29.00,455.84,-49.39,1284.32,-109.33,-93.37,-244.75,-5670.21,-5665.44,-208.90,-670.28,-662.08,-2.92,1111,1111,1111,1111
8916,1765,-1368,15527,-22.35,88.59,-31.39,455.84,-49.39,1284.32,-109.74,-92.82,-244.91,-5670.21,-5665.44,-208.90,-664.61,-672.28,-5.36,1111,1111,1111,1111
8924,1788,-1426,15459,-19.42,85.93,-30.86,455.84,-49.39,1284.32,-110.37,-93.33,-244.97,-5670.21,-5665.44,-208.90,-663.58,-665.72,-4.72,1111,1111,1111,1111
8929,1764,-1436,15484,-19.69,87.26,-30.06,455.84,-49.39,1284.32,-110.79,-93.90,-244.97,-5670.21,-5665.44,-208.90,-664.36,-664.91,-4.28,1111,1111,1111,1111
8936,1747,-1443,15480,-19.42,88.85,-29.80,455.84,-49.39,1284.32,-111.04,-94.64,-244.88,-5670.21,-5665.44,-208.90,-665.73,-664.35,-3.83,1111,1111,1111,1111
8942,1763,-1413,15465,-21.28,90.98,-28.47,455.84,-49.39,1284.32,-111.38,-94.15,-245.00,-5670.21,-5665.44,-208.90,-664.82,-671.69,-5.12,1111,1111,1111,1111
8949,1756,-1398,15464,-18.89,88.85,-31.66,455.84,-49.39,1284.32,-111.59,-93.33,-245.15,-5670.21,-5664.14,-208.90,-665.89,-672.94,-5.15,1111,1111,1111,1111
8954,1733,-1384,15407,-16.23,87.79,-29.00,455.84,-49.39,1284.32,-111.41,-92.62,-245.12,-5670.21,-5664.14,-208.90,-668.24,-673.22,-4.12,1111,1111,1111,1111
8962,1739,-1374,15401,-16.76,87.26,-32.19,455.84,-49.39,1284.32,-111.61,-92.14,-245.04,-5670.21,-5664.14,-208.90,-665.89,-671.41,-3.88,1111,1111,1111,1111
8967,1754,-1386,15381,-18.89,85.40,-34.05,455.84,-49.39,1284.32,-112.02,-92.48,-244.96,-5670.21,-5664.14,-208.90,-664.33,-666.38,-3.85,1111,1111,1111,1111
8974,1764,-1396,15455,-19.69,88.59,-34.05,455.84,-49.39,1284.32,-112.42,-92.74,-244.88,-5670.21,-5664.14,-208.90,-664.66,-667.09,-3.82,1111,1111,1111,1111
8980,1735,-1394,15443,-17.03,88.85,-36.45,455.84,-49.39,1284.32,-111.62,-92.66,-244.68,-5670.21,-5664.14,-208.90,-672.27,-669.11,-2.99,1111,1111,1111,1111
8986,1776,-1408,15430,-19.42,86.73,-32.46,455.84,-49.39,1284.32,-112.16,-93.10,-244.68,-5670.21,-5664.14,-208.90,-663.83,-666.01,-4.32,1111,1111,1111,1111
8992,1722,-1420,15534,-21.55,88.59,-34.32,455.84,-49.39,1284.32,-110.77,-93.43,-244.59,-5670.21,-5664.14,-208.90,-676.13,-666.31,-3.71,1111,1111,1111,1111
8999,1751,-1408,15474,-18.09,88.06,-35.38,455.84,-49.39,1284.32,-111.26,-93.36,-244.60,-5670.21,-5664.14,-208.90,-664.41,-668.91,-4.34,1111,1111,1111,1111
9005,1801,-1429,15443,-17.29,88.06,-38.84,455.84,-49.39,1284.32,-111.82,-93.70,-244.72,-5670.21,-5664.14,-208.90,-663.39,-666.23,-5.09,1111,1111,1111,1111
9012,1753,-1378,15425,-19.15,89.39,-34.85,455.84,-49.39,1284.32,-111.85,-92.74,-244.91,-5670.21,-5664.14,-208.90,-666.84,-673.94,-5.34,1111,1111,1111,1111
9018,1717,-1396,15415,-17.03,86.46,-34.58,455.84,-49.39,1284.32,-110.81,-92.93,-244.68,-5670.21,-5664.14,-208.90,-673.83,-667.27,-2.84,1111,1111,1111,1111
9024,1751,-1376,15471,-19.15,83.80,-34.85,455.84,-49.39,1284.32,-111.18,-92.33,-244.76,-5670.21,-5664.14,-208.90,-664.96,-672.14,-4.78,1111,1111,1111,1111
9030,1802,-1400,15477,-19.95,86.19,-32.99,455.84,-49.39,1284.32,-111.76,-92.57,-244.84,-5670.21,-5664.14,-208.90,-663.20,-666.99,-4.78,1111,1111,1111,1111
9036,1754,-1381,15498,-19.69,87.52,-34.85,455.84,-49.39,1284.32,-111.90,-92.03,-244.79,-5670.21,-5664.14,-208.90,-666.20,-671.75,-4.03,1111,1111,1111,1111
9042,1774,-1424,15466,-20.48,85.66,-33.79,455.84,-49.39,1284.32,-112.12,-92.86,-244.75,-5670.21,-5664.14,-208.90,-665.50,-663.06,-4.05,1111,1111,1111,1111
9050,1758,-1424,15408,-19.69,85.66,-32.72,454.26,-49.39,1284.32,-112.31,-93.77,-244.67,-5670.21,-5664.14,-208.90,-665.96,-663.51,-3.84,1111,1111,1111,1111
9056,1771,-1411,15469,-18.09,85.66,-34.58,454.26,-49.39,1284.32,-112.63,-93.43,-244.74,-5670.21,-5664.14,-208.90,-664.84,-670.67,-4.77,1111,1111,1111,1111
9062,1762,-1442,15434,-14.90,85.66,-32.19,454.26,-51.01,1284.32,-112.57,-94.49,-244.63,-5670.21,-5664.14,-208.90,-667.25,-662.38,-3.68,1111,1111,1111,1111
9068,1771,-1378,15371,-15.70,86.73,-34.58,454.26,-51.01,1284.32,-112.74,-93.68,-244.83,-5670.21,-5664.14,-208.90,-665.82,-673.72,-5.58,1111,1111,1111,1111
9074,1773,-1432,15466,-18.36,87.52,-35.91,454.26,-51.01,1284.32,-112.95,-94.32,-244.75,-5670.21,-5664.14,-208.90,-665.61,-664.52,-3.83,1111,1111,1111,1111
9080,1773,-1410,15498,-17.56,86.46,-34.85,454.26,-51.01,1284.32,-112.98,-93.67,-244.81,-5670.21,-5664.14,-208.90,-666.63,-672.67,-4.72,1111,1111,1111,1111
9086,1785,-1397,15435,-20.22,86.73,-35.91,454.26,-49.39,1284.32,-113.37,-93.12,-244.98,-5670.21,-5664.14,-208.90,-664.63,-671.65,-5.27,1111,1111,1111,1111
9093,1747,-1346,15490,-16.49,85.13,-35.91,454.26,-49.39,1284.32,-112.63,-92.05,-245.23,-5670.21,-5664.14,-208.90,-671.64,-675.47,-5.98,1111,1111,1111,1111
9100,1777,-1382,15406,-17.03,86.99,-33.52,452.68,-51.01,1284.32,-113.16,-92.38,-245.16,-5670.21,-5664.14,-208.90,-663.99,-666.84,-3.95,1111,1111,1111,1111
9106,1777,-1344,15352,-16.49,88.59,-33.79,452.68,-51.01,1284.32,-113.44,-91.73,-245.25,-5670.21,-5664.14,-208.90,-665.04,-672.86,-4.98,1111,1111,1111,1111
9112,1848,-1321,15442,-18.89,86.99,-33.52,452.68,-51.01,1284.32,-114.01,-91.22,-245.45,-5670.21,-5664.14,-208.90,-663.46,-671.68,-5.54,1111,1111,1111,1111
9118,1716,-1295,15450,-15.43,87.52,-33.79,452.68,-51.01,1284.32,-112.85,-90.35,-245.63,-5670.21,-5664.14,-208.90,-674.39,-674.57,-5.54,1111,1111,1111,1111
9124,1718,-1303,15473,-19.69,89.12,-34.32,452.68,-49.39,1284.32,-111.60,-89.37,-245.74,-5670.21,-5664.14,-208.90,-674.15,-674.55,-5.08,1111,1111,1111,1111
9131,1770,-1269,15523,-18.36,88.32,-34.32,452.68,-49.39,1284.32,-111.71,-88.49,-245.87,-5670.21,-5664.14,-208.90,-666.35,-674.68,-5.23,1111,1111,1111,1111
9138,1735,-1285,15493,-19.95,86.46,-34.05,452.68,-49.39,1284.32,-111.43,-87.72,-245.60,-5670.21,-5664.14,-208.90,-668.70,-673.68,-2.86,1111,1111,1111,1111
9143,1702,-1313,15444,-20.75,85.13,-35.91,452.68,-49.39,1284.32,-110.50,-88.59,-245.27,-5670.21,-5664.14,-208.90,-673.20,-663.36,-2.17,1111,1111,1111,1111
9150,1584,-1358,15373,-20.75,89.92,-32.19,452.68,-49.39,1284.32,-108.67,-89.36,-245.30,-5670.21,-5664.14,-208.90,-677.32,-664.82,-4.55,1111,1111,1111,1111
9156,1607,-1329,15405,-22.08,88.85,-36.18,452.68,-49.39,1284.32,-107.07,-89.70,-245.26,-5670.21,-5664.14,-208.90,-677.93,-666.73,-4.12,1111,1111,1111,1111
9162,1549,-1322,15517,-15.70,84.07,-39.90,452.68,-49.39,1284.32,-105.25,-89.68,-245.39,-5670.21,-5664.14,-208.90,-678.33,-669.05,-5.12,1111,1111,1111,1111
9168,1501,-1427,15462,-14.10,80.08,-40.17,452.68,-49.39,1284.32,-103.91,-90.50,-245.46,-5670.21,-5664.14,-208.90,-676.56,-663.55,-4.87,1111,1111,1111,1111
9176,1704,-1452,15443,-16.76,83.00,-42.03,452.68,-49.39,1284.32,-104.23,-91.57,-245.56,-5670.21,-5664.14,-208.90,-666.09,-662.69,-4.91,1111,1111,1111,1111
9181,1855,-1424,15443,-18.09,83.27,-42.57,452.68,-49.39,1284.32,-104.88,-91.94,-245.75,-5670.21,-5664.14,-208.90,-663.63,-666.27,-5.70,1111,1111,1111,1111
9188,1938,-1422,15489,-21.02,80.34,-38.57,452.68,-49.39,1284.32,-105.67,-92.25,-245.98,-5670.21,-5664.14,-208.90,-663.26,-666.84,-5.75,1111,1111,1111,1111
9194,1910,-1410,15523,-18.89,88.85,-38.57,452.68,-49.39,1284.32,-106.30,-92.44,-246.18,-5670.21,-5664.14,-208.90,-663.46,-667.34,-5.81,1111,1111,1111,1111
9200,1902,-1450,15467,-21.02,90.45,-37.78,452.68,-49.39,1284.32,-107.02,-92.90,-246.40,-5670.21,-5664.14,-208.90,-663.66,-666.05,-5.70,1111,1111,1111,1111
9206,1850,-1456,15446,-22.08,88.06,-34.58,452.68,-49.39,1284.32,-107.62,-93.37,-246.55,-5670.21,-5664.14,-208.90,-663.67,-665.52,-5.48,1111,1111,1111,1111
9213,1798,-1410,15450,-25.27,86.99,-36.98,452.68,-49.39,1284.32,-108.36,-93.56,-246.75,-5670.21,-5664.14,-208.90,-663.25,-667.38,-5.64,1111,1111,1111,1111
9219,1694,-1295,15473,-21.02,89.39,-37.78,452.68,-49.39,1284.32,-108.00,-92.49,-247.05,-5670.21,-5664.14,-208.90,-669.78,-675.52,-6.51,1111,1111,1111,1111
9226,1667,-1292,15405,-16.76,89.65,-42.03,452.68,-49.39,1284.32,-107.46,-91.22,-247.35,-5670.21,-5664.14,-208.90,-670.58,-675.84,-6.33,1111,1111,1111,1111
9232,1702,-1418,15464,-18.89,85.66,-42.83,452.68,-49.39,1284.32,-107.57,-92.20,-247.34,-5670.21,-5664.14,-208.90,-666.78,-662.23,-4.54,1111,1111,1111,1111
9238,1751,-1448,15406,-14.37,83.53,-38.84,452.68,-49.39,1284.32,-108.03,-93.06,-247.43,-5670.21,-5664.14,-208.90,-664.87,-663.56,-5.12,1111,1111,1111,1111
9244,1768,-1396,15372,-9.58,80.61,-35.91,452.68,-49.39,1284.32,-108.70,-93.16,-247.56,-5670.21,-5664.14,-208.90,-663.06,-667.90,-5.47,1111,1111,1111,1111
9251,1738,-1511,15424,-3.72,88.59,-29.00,452.68,-47.77,1284.32,-108.73,-94.36,-247.59,-5670.21,-5664.14,-208.90,-667.25,-661.92,-4.83,1111,1111,1111,1111
9257,1792,-1589,15443,-1.60,88.06,-26.87,452.68,-47.77,1284.32,-108.86,-95.29,-247.66,-5670.21,-5664.14,-208.90,-666.48,-662.19,-5.06,1111,1111,1111,1111
9264,1820,-1476,15349,3.72,83.27,-23.41,452.68,-47.77,1284.32,-109.60,-95.51,-247.79,-5670.21,-5664.14,-208.90,-663.17,-666.99,-5.44,1111,1111,1111,1111
9270,1791,-1453,15362,6.65,85.40,-19.15,452.68,-47.77,1284.32,-110.21,-95.45,-247.90,-5670.21,-5664.14,-208.90,-663.15,-668.68,-5.40,1111,1111,1111,1111
9277,1819,-1430,15432,9.31,89.65,-16.23,452.68,-47.77,1284.32,-110.88,-95.01,-248.06,-5670.21,-5664.14,-208.90,-663.39,-670.72,-5.58,1111,1111,1111,1111
9282,1890,-1401,15493,9.31,86.19,-13.30,452.68,-47.77,1284.32,-111.48,-94.56,-248.20,-5670.21,-5664.14,-208.90,-663.22,-671.23,-5.60,1111,1111,1111,1111
9289,1946,-1333,15482,14.10,86.73,-9.31,452.68,-47.77,1284.32,-112.08,-93.82,-248.36,-5670.21,-5664.14,-208.90,-663.60,-672.63,-5.63,1111,1111,1111,1111
9295,1848,-1356,15462,17.82,88.85,-3.46,452.68,-47.77,1284.32,-112.51,-93.06,-248.44,-5670.21,-5664.14,-208.90,-664.13,-673.46,-5.30,1111,1111,1111,1111
9303,1702,-1390,15509,18.09,92.05,1.06,454.26,-47.77,1282.38,-110.66,-92.34,-248.36,-5670.21,-5664.14,-208.90,-677.20,-672.49,-4.25,1111,1111,1111,1111
9308,1660,-1270,15409,16.23,90.98,-0.53,454.26,-47.77,1282.38,-109.67,-91.15,-248.43,-5670.21,-5664.14,-208.90,-673.60,-676.45,-5.23,1111,1111,1111,1111
9315,1624,-1218,15403,7.71,88.32,-2.93,454.26,-47.77,1282.38,-108.53,-89.88,-248.53,-5670.21,-5664.14,-208.90,-673.95,-676.15,-5.29,1111,1111,1111,1111
9321,1662,-1050,15534,-0.53,84.60,-15.16,454.26,-47.77,1282.38,-107.96,-88.69,-248.72,-5670.21,-5664.14,-208.90,-671.13,-676.74,-6.06,1111,1111,1111,1111
9327,1627,-1063,15499,-13.57,81.14,-19.95,454.26,-47.77,1282.38,-107.20,-87.42,-248.95,-5670.21,-5664.14,-208.90,-671.78,-676.32,-6.10,1111,1111,1111,1111
9333,1313,-1278,15445,-26.87,86.19,-34.85,454.26,-47.77,1282.38,-105.54,-87.57,-249.13,-5670.21,-5664.14,-208.90,-678.48,-668.19,-5.97,1111,1111,1111,1111
9339,1413,-1307,15405,-36.45,85.66,-60.39,454.26,-47.77,1282.38,-103.74,-88.00,-249.42,-5670.21,-5664.14,-208.90,-678.45,-666.61,-6.54,1111,1111,1111,1111
