timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,rollLevel,pitchLevel,yawLevel,rollPid,pitchPid,yawPid,output0,output1,output2,output3
71091,492,1548,14664,472.47,413.41,-283.59,294.95,352.23,1537.49,94.99,53.38,-1105.27,189.15,13.75,-1057.10,1.03,-16.32,-10.10,1303,1302,1331,1306
71098,-565,-190,14131,469.28,396.39,-287.58,290.22,358.70,1529.70,96.92,55.48,-1107.02,189.15,13.75,-1057.10,0.97,-16.34,-10.85,1303,1301,1331,1306
71104,201,1327,14068,479.12,385.75,-296.36,290.22,358.70,1529.70,98.20,58.15,-1108.53,189.15,13.75,-1057.10,1.22,-17.01,-11.43,1303,1301,1332,1306
71111,359,-1348,13834,420.86,343.98,-324.29,287.07,360.32,1529.70,99.82,59.83,-1110.64,189.15,13.75,-1057.10,1.32,-16.69,-12.33,1302,1300,1333,1307
71133,498,355,15578,391.60,278.00,-330.68,287.07,360.32,1527.75,102.40,65.63,-1116.95,187.98,13.77,-1057.10,3.15,-16.66,-14.95,1299,1295,1333,1307
71140,-294,-109,15238,376.70,283.59,-350.90,285.49,361.94,1523.86,103.52,67.11,-1119.19,187.98,13.77,-1057.10,3.28,-16.34,-15.59,1299,1294,1333,1308
71146,-318,597,15244,307.00,224.80,-369.25,285.49,361.94,1523.86,104.03,68.16,-1121.24,187.98,13.77,-1057.10,3.73,-15.93,-16.18,1299,1293,1333,1309
71152,93,172,13908,260.98,268.69,-363.40,279.18,374.90,1518.01,104.93,68.98,-1123.56,187.98,13.77,-1057.10,3.92,-15.25,-16.79,1299,1293,1333,1310
71158,-1164,2431,15917,346.37,284.65,-380.43,279.18,374.90,1518.01,105.71,71.17,-1125.43,187.98,13.77,-1057.10,4.07,-15.88,-17.15,1298,1292,1334,1309
71165,771,288,13702,196.60,292.10,-370.32,272.87,374.90,1514.12,106.70,71.69,-1127.81,187.98,13.77,-1057.10,4.12,-15.02,-17.74,1298,1292,1334,1311
71187,-220,-257,14994,225.06,181.43,-382.02,264.98,379.76,1514.12,108.09,72.77,-1135.49,185.78,13.80,-1057.10,5.29,-12.44,-20.01,1291,1283,1327,1308
71193,2046,-229,11936,136.21,101.09,-374.84,264.98,379.76,1514.12,107.76,72.88,-1137.72,185.78,13.80,-1057.10,6.04,-11.86,-20.43,1291,1282,1327,1309
71200,-1960,709,15010,108.81,79.01,-382.82,263.41,379.76,1508.28,107.90,72.16,-1140.11,185.78,13.80,-1057.10,6.40,-10.64,-20.78,1291,1282,1327,1310
71206,2148,1292,14073,-45.23,-13.83,-423.79,263.41,379.76,1508.28,106.79,71.46,-1142.65,185.78,13.80,-1057.10,7.62,-9.64,-21.41,1292,1280,1326,1312
71214,-830,-90,15722,-139.40,17.56,-399.31,261.83,383.00,1504.38,106.19,69.15,-1145.36,185.78,13.80,-1057.10,8.35,-7.46,-21.94,1292,1279,1325,1314
71220,-1248,496,18000,-145.79,-30.33,-461.57,261.83,383.00,1504.38,105.32,67.10,-1148.09,185.78,13.80,-1057.10,9.17,-5.77,-22.66,1292,1278,1324,1315
71241,707,173,13769,-230.65,-106.15,-410.49,261.83,383.00,1504.38,99.78,59.29,-1156.86,181.56,13.82,-1057.10,13.66,0.30,-24.69,1289,1268,1316,1317
71247,-2821,-313,14171,-187.82,-169.99,-425.65,261.83,383.00,1504.38,99.19,56.70,-1159.42,181.56,13.82,-1057.10,13.65,1.60,-25.12,1289,1268,1316,1318
71255,2485,-117,14640,-280.40,-218.15,-397.45,261.83,383.00,1498.54,96.50,53.98,-1162.25,181.56,13.82,-1057.10,15.21,2.76,-25.51,1290,1266,1315,1319
71261,-1864,978,14173,-257.52,-151.37,-400.38,261.83,383.00,1498.54,95.02,51.32,-1164.24,181.56,13.82,-1057.10,15.73,3.89,-25.46,1290,1266,1314,1320
71268,1459,-922,13633,-346.11,-198.99,-401.71,261.83,383.00,1498.54,92.59,47.86,-1167.10,181.56,13.82,-1057.10,16.87,5.39,-25.90,1291,1265,1313,1322
71274,579,950,14457,-369.25,-211.76,-350.10,261.83,383.00,1498.54,90.19,45.21,-1169.18,181.56,13.82,-1057.10,17.96,6.28,-25.95,1291,1264,1313,1322
71296,24,5,13269,-436.56,-207.24,-351.96,253.94,379.76,1504.38,82.50,33.14,-1176.44,176.58,13.82,-1057.10,20.98,11.80,-26.54,1283,1251,1299,1317
71303,1230,8,13920,-477.26,-167.60,-297.96,253.94,374.90,1504.38,80.07,29.20,-1178.47,176.58,13.82,-1057.10,21.51,12.89,-26.40,1284,1251,1298,1318
71309,525,-935,16606,-465.56,-117.32,-322.70,253.94,374.90,1504.38,78.41,25.40,-1180.43,176.58,13.82,-1057.10,21.56,14.00,-26.45,1284,1251,1297,1319
71316,-138,30,14119,-511.05,-62.25,-281.99,253.94,374.90,1498.54,76.78,21.03,-1182.25,176.58,13.82,-1057.10,21.45,15.23,-26.23,1284,1251,1296,1320
71322,309,1770,16183,-490.30,-66.77,-293.43,253.94,374.90,1498.54,75.25,18.26,-1183.88,176.58,13.82,-1057.10,21.47,15.39,-26.10,1284,1251,1296,1320
71328,-312,-460,13497,-475.67,-44.43,-274.28,253.94,374.90,1498.54,73.91,13.86,-1185.67,176.58,13.82,-1057.10,21.20,16.56,-25.96,1284,1251,1295,1320
71351,-2251,1707,17983,-694.61,-266.56,-264.70,253.94,374.90,1498.54,67.95,2.20,-1189.36,171.58,13.27,-1057.10,21.89,18.76,-24.35,1284,1250,1290,1319
71357,405,1313,13723,-861.68,-677.32,-214.42,253.94,374.90,1498.54,62.62,-2.75,-1190.50,171.58,13.27,-1057.10,24.85,20.43,-24.18,1286,1248,1289,1320
71364,-918,809,11678,-858.49,-672.80,-164.41,250.79,374.90,1502.43,57.11,-7.78,-1191.09,171.58,13.27,-1057.10,27.47,21.73,-23.49,1289,1246,1287,1320
71370,2493,-2363,10913,-801.29,-648.85,-197.40,250.79,374.90,1502.43,52.04,-13.57,-1192.26,171.58,13.27,-1057.10,29.69,23.83,-23.48,1290,1245,1285,1322
71377,-904,-230,13573,-859.55,-655.77,-145.25,250.79,374.90,1496.59,46.37,-20.77,-1192.71,171.58,13.27,-1057.10,31.89,26.45,-22.78,1293,1244,1283,1324
71384,1984,-164,18873,-906.11,-630.76,-183.56,250.79,374.90,1496.59,41.20,-26.50,-1193.66,171.58,13.27,-1057.10,33.80,28.12,-22.70,1294,1242,1282,1325
71404,-652,328,13627,-836.41,-593.25,-146.58,249.21,371.66,1502.43,26.13,-41.07,-1194.81,166.59,12.29,-1057.10,38.26,30.23,-21.03,1299,1240,1279,1325
71410,-2157,2194,12908,-775.48,-749.95,-89.92,249.21,371.66,1502.43,21.98,-44.90,-1195.08,166.59,12.29,-1057.10,38.76,30.18,-20.67,1300,1240,1278,1325
71417,531,-386,15758,-757.93,-885.36,-86.19,250.79,347.37,1506.33,14.39,-50.13,-1195.19,166.59,12.29,-1057.10,41.67,30.98,-20.18,1302,1238,1277,1325
71424,-997,-466,18134,-814.33,-947.61,-18.62,250.79,347.37,1506.33,9.35,-54.53,-1194.39,166.59,12.29,-1057.10,42.66,31.48,-19.11,1304,1238,1276,1325
71431,198,-3088,15312,-740.37,-1051.36,-7.98,253.94,342.51,1506.33,1.52,-61.12,-1193.94,166.59,12.29,-1057.10,45.38,33.27,-18.39,1306,1237,1274,1325
71437,-1466,1719,14311,-703.66,-1055.08,14.10,253.94,342.51,1506.33,-4.49,-64.37,-1193.39,166.59,12.29,-1057.10,46.87,32.75,-17.72,1308,1236,1274,1324
71458,-990,2230,14234,-828.43,-971.55,1.60,253.94,339.27,1504.38,-24.03,-77.89,-1191.77,161.64,11.60,-1057.10,51.26,33.67,-15.83,1315,1236,1274,1326
71464,2029,-718,14240,-1186.77,-919.94,-33.25,253.94,339.27,1504.38,-31.07,-85.16,-1191.48,161.64,11.60,-1057.10,53.06,36.41,-15.64,1316,1235,1272,1328
71472,-1952,4733,29889,-720.68,-853.43,-17.03,253.94,323.08,1502.43,-36.58,-88.93,-1191.10,161.64,11.60,-1057.10,53.13,35.85,-15.41,1317,1235,1272,1327
71478,-5078,1713,17681,598.31,-764.31,105.88,253.94,323.08,1502.43,-40.19,-84.62,-1190.04,161.64,11.60,-1057.10,52.27,29.54,-14.68,1317,1236,1276,1322
71485,1698,3510,24890,-50.01,-200.06,217.35,260.25,319.84,1504.38,-41.68,-83.65,-1188.44,161.64,11.60,-1057.10,49.48,26.26,-13.62,1315,1239,1278,1318
71491,-1342,5444,23381,-353.82,65.98,9.84,260.25,319.84,1504.38,-40.92,-84.65,-1188.46,161.64,11.60,-1057.10,45.79,25.21,-13.89,1312,1242,1279,1318
71498,2539,-2752,20190,-157.49,213.36,6.92,261.83,313.36,1506.33,-40.61,-86.49,-1188.48,161.64,11.60,-1057.10,42.50,24.69,-14.17,1309,1244,1280,1318
71519,-343,-736,11632,128.23,389.47,93.91,261.83,313.36,1506.33,-28.60,-82.64,-1187.14,157.58,10.51,-1057.10,25.11,16.23,-13.75,1296,1258,1286,1311
71525,4544,-4231,17009,222.40,515.04,70.76,261.83,313.36,1506.33,-26.40,-81.96,-1186.93,157.58,10.51,-1057.10,23.06,15.08,-13.81,1295,1259,1287,1310
71532,1390,654,11950,456.25,579.15,174.78,285.49,313.36,1508.28,-23.15,-77.70,-1186.00,157.58,10.51,-1057.10,20.40,11.20,-13.34,1293,1262,1289,1307
71538,-4610,-220,7601,596.18,638.74,139.93,285.49,313.36,1508.28,-17.91,-73.95,-1185.42,157.58,10.51,-1057.10,16.50,8.22,-13.15,1290,1265,1291,1304
71545,2155,-680,15478,664.55,763.51,119.45,298.11,311.74,1508.28,-13.90,-69.13,-1184.88,157.58,10.51,-1057.10,14.02,4.75,-13.05,1288,1267,1294,1301
71552,3291,3032,10129,918.61,880.83,188.62,298.11,311.74,1508.28,-9.23,-62.55,-1184.06,157.58,10.51,-1057.10,11.22,0.25,-12.70,1287,1269,1297,1298
71573,-2309,1656,18947,356.22,855.29,150.57,298.11,311.74,1508.28,11.75,-51.55,-1181.63,155.12,9.24,-1057.10,-2.17,-5.10,-11.80,1277,1280,1301,1293
71579,130,3307,20351,-122.64,600.97,52.41,298.11,311.74,1508.28,15.13,-51.13,-1181.39,155.12,9.24,-1057.10,-2.40,-3.90,-12.01,1277,1280,1300,1294
71586,-1351,1167,15116,-44.43,534.46,44.96,298.11,311.74,1504.38,19.38,-50.11,-1181.04,155.12,9.24,-1057.10,-2.97,-3.11,-12.15,1276,1281,1299,1295
71592,-1078,-2389,9865,-83.00,462.10,119.98,298.11,311.74,1504.38,22.55,-51.82,-1180.38,155.12,9.24,-1057.10,-3.04,-0.51,-11.97,1276,1281,1297,1296
71600,-1141,-724,11431,55.33,383.62,118.92,298.11,311.74,1504.38,26.22,-52.38,-1179.27,155.12,9.24,-1057.10,-3.22,1.03,-11.51,1276,1281,1296,1297
71606,2851,-186,18912,166.54,307.53,130.89,298.11,311.74,1504.38,26.94,-51.24,-1178.46,155.12,9.24,-1057.10,-1.46,0.93,-11.27,1278,1280,1296,1297
71626,-715,-132,13178,321.90,339.99,151.64,298.11,319.84,1504.38,32.08,-41.84,-1172.85,153.74,8.07,-1057.10,1.50,-4.05,-8.13,1283,1280,1297,1291
71632,-926,-697,12792,524.35,240.23,194.74,298.11,319.84,1504.38,33.51,-39.68,-1171.24,153.74,8.07,-1057.10,2.01,-4.48,-7.60,1283,1280,1297,1290
71640,-390,-785,16201,462.63,54.54,177.98,298.11,319.84,1504.38,32.82,-37.15,-1169.65,153.74,8.07,-1057.10,4.30,-5.00,-7.22,1285,1279,1297,1289
71646,-2381,721,16612,356.22,-81.67,173.72,298.11,319.84,1504.38,33.31,-34.17,-1168.27,153.74,8.07,-1057.10,5.19,-6.03,-6.93,1286,1278,1298,1288
71653,-2127,2979,16348,182.23,-140.73,173.45,298.11,323.08,1504.38,32.72,-31.46,-1166.82,153.74,8.07,-1057.10,6.96,-6.55,-6.72,1288,1277,1298,1288
71660,-1183,2993,15071,-18.89,-158.02,53.47,298.11,323.08,1504.38,31.73,-30.31,-1166.29,153.74,8.07,-1057.10,8.69,-6.01,-7.13,1289,1275,1298,1289
71681,339,372,11852,-272.95,-79.54,32.99,291.80,323.08,1498.54,26.08,-34.79,-1164.83,153.18,7.76,-1057.10,15.78,2.12,-8.48,1293,1269,1293,1296
71688,625,-954,13885,-329.35,-134.08,37.24,288.64,327.94,1496.59,23.92,-37.74,-1164.37,153.18,7.76,-1057.10,17.38,4.83,-8.75,1294,1268,1291,1298
71694,210,-236,16540,-309.66,-174.25,15.70,288.64,327.94,1496.59,21.63,-39.65,-1163.99,153.18,7.76,-1057.10,18.92,6.40,-8.96,1295,1266,1290,1299
71701,-1936,2116,12395,-283.32,-68.10,70.76,288.64,327.94,1494.64,21.82,-40.40,-1163.34,153.18,7.76,-1057.10,18.33,6.87,-9.01,1295,1267,1289,1300
71707,-694,1306,12313,-346.64,-79.81,-3.72,288.64,327.94,1494.64,21.30,-41.32,-1163.17,153.18,7.76,-1057.10,18.42,7.45,-9.34,1295,1266,1289,1301
71714,72,1683,14444,-562.66,-108.54,-6.92,288.64,327.94,1494.64,19.91,-44.07,-1163.02,153.18,7.76,-1057.10,19.12,9.36,-9.71,1295,1265,1288,1302
71736,-1881,-289,16516,-743.83,-367.66,-75.02,288.64,327.94,1494.64,16.14,-59.59,-1163.22,153.22,7.59,-1057.10,20.85,20.60,-11.15,1295,1263,1280,1312
71742,-1331,2419,13228,-736.38,-638.48,-44.69,288.64,327.94,1494.64,12.44,-62.96,-1163.16,153.22,7.59,-1057.10,23.17,21.66,-11.30,1297,1261,1280,1313
71749,302,-222,13271,-627.84,-743.03,-34.58,288.64,327.94,1494.64,5.92,-66.83,-1162.82,153.22,7.59,-1057.10,27.35,22.80,-11.24,1300,1258,1279,1314
71755,467,-1903,10707,-533.40,-767.77,-61.99,288.64,327.94,1494.64,0.50,-71.18,-1162.78,153.22,7.59,-1057.10,30.35,24.46,-11.39,1302,1256,1278,1315
71762,990,593,14112,-616.66,-725.20,-39.64,293.38,327.94,1494.64,-5.61,-74.54,-1162.58,153.22,7.59,-1057.10,33.40,24.94,-11.41,1305,1253,1277,1316
71769,-1860,-554,25949,-2.93,-709.24,-33.52,293.38,327.94,1494.64,-9.10,-73.80,-1162.28,153.22,7.59,-1057.10,34.29,22.47,-11.34,1305,1253,1279,1314
71791,-1332,2159,21774,41.50,-281.99,35.91,293.38,326.32,1494.64,-13.96,-68.72,-1160.86,153.26,7.63,-1057.10,31.76,12.78,-10.75,1304,1255,1286,1306
71797,2639,1153,12145,152.97,57.73,5.32,293.38,326.32,1494.64,-14.63,-67.09,-1160.82,153.26,7.63,-1057.10,30.83,11.06,-10.93,1303,1256,1288,1305
71803,3118,-1454,8410,31.39,-40.44,-4.52,301.26,324.70,1494.64,-16.25,-67.28,-1160.79,153.26,7.63,-1057.10,30.59,10.92,-11.12,1303,1256,1288,1305
71810,-3921,-2408,15024,-50.55,34.85,35.38,301.26,324.70,1494.64,-14.87,-68.08,-1160.54,153.26,7.63,-1057.10,28.24,11.30,-11.09,1301,1257,1287,1305
71817,236,1308,11199,166.00,44.16,-27.40,301.26,321.46,1494.64,-14.81,-65.56,-1160.70,153.26,7.63,-1057.10,27.08,9.04,-11.39,1300,1258,1289,1303
71823,186,2530,12866,312.06,34.05,-19.15,301.26,321.46,1494.64,-14.73,-62.40,-1160.80,153.26,7.63,-1057.10,26.16,6.56,-11.60,1299,1259,1292,1302
71844,749,104,12256,242.09,0.27,21.28,305.99,306.88,1494.64,-18.00,-54.90,-1159.95,153.31,7.67,-1057.10,26.32,1.25,-11.26,1299,1259,1295,1297
71851,-3362,2245,18425,-109.87,66.24,-30.59,305.99,306.88,1494.64,-16.69,-54.73,-1160.12,153.31,7.67,-1057.10,24.59,1.90,-11.53,1298,1260,1295,1298
71858,-106,2694,13543,-370.58,100.03,-77.95,309.15,306.88,1494.64,-16.04,-55.93,-1160.67,153.31,7.67,-1057.10,23.49,3.62,-12.08,1296,1260,1294,1300
71864,1986,-1956,14136,-536.85,176.11,-107.21,309.15,306.88,1494.64,-16.03,-59.93,-1161.31,153.31,7.67,-1057.10,23.08,7.22,-12.62,1296,1260,1292,1303
71871,242,-1993,17210,-477.79,278.27,-191.28,309.15,305.26,1498.54,-14.60,-64.70,-1162.60,153.31,7.67,-1057.10,21.57,11.05,-13.60,1294,1261,1290,1307
71877,-1465,-605,20283,-50.81,378.03,-64.65,309.15,305.26,1498.54,-11.10,-64.63,-1162.94,153.31,7.67,-1057.10,18.69,10.70,-13.75,1291,1263,1290,1306
71884,-1906,-649,13886,274.01,575.43,29.00,312.30,303.64,1492.70,-5.65,-62.69,-1162.86,153.31,7.67,-1057.10,14.60,8.92,-13.54,1288,1266,1291,1305
71905,-889,-790,19396,-56.40,595.11,5.32,312.30,305.26,1500.49,10.52,-63.27,-1161.30,153.37,7.71,-1057.10,3.39,9.19,-11.91,1281,1276,1290,1304
71911,-685,-1343,15452,17.56,348.50,42.57,312.30,305.26,1500.49,12.60,-64.33,-1160.80,153.37,7.71,-1057.10,3.47,9.92,-11.60,1281,1276,1289,1304
71918,-2959,-1666,17846,38.04,303.54,19.69,312.30,303.64,1500.49,16.02,-64.64,-1160.64,153.37,7.71,-1057.10,2.71,9.99,-11.59,1281,1277,1289,1304
71924,-761,481,12006,141.26,190.75,-34.32,312.30,303.64,1500.49,17.34,-62.52,-1160.67,153.37,7.71,-1057.10,3.43,8.18,-11.72,1281,1276,1290,1303
71931,-294,776,10358,207.77,124.24,-21.02,312.30,305.26,1500.49,17.87,-59.73,-1160.65,153.37,7.71,-1057.10,4.82,6.04,-11.81,1282,1275,1292,1301
71938,202,-295,11446,208.04,126.37,-59.59,312.30,305.26,1500.49,17.43,-58.30,-1160.80,153.37,7.71,-1057.10,6.58,5.19,-12.00,1283,1273,1293,1301
71959,-257,-395,15869,-5.59,51.88,-98.70,312.30,305.26,1500.49,14.55,-57.66,-1161.41,153.42,7.75,-1057.10,13.04,5.83,-12.68,1287,1267,1292,1301
71965,-2797,1183,13876,-249.01,64.11,-165.47,312.30,305.26,1500.49,15.86,-58.45,-1162.34,153.42,7.75,-1057.10,12.48,6.70,-13.38,1286,1267,1292,1302
71972,-1088,979,13005,-226.13,6.38,-206.44,312.30,305.26,1500.49,16.17,-58.73,-1163.59,153.42,7.75,-1057.10,12.81,7.08,-14.24,1286,1266,1292,1303
71979,744,-580,13631,-237.57,-123.17,-162.81,312.30,305.26,1500.49,14.08,-60.34,-1164.38,153.42,7.75,-1057.10,14.89,8.45,-14.68,1287,1264,1291,1304
71986,-1187,-199,15673,-142.33,-194.47,-184.89,312.30,305.26,1500.49,13.51,-60.45,-1164.98,153.42,7.75,-1057.10,15.59,8.50,-14.88,1287,1263,1292,1305
71992,-2120,-617,19177,-54.27,-161.75,-129.29,312.30,305.26,1500.49,13.65,-60.71,-1165.39,153.42,7.75,-1057.10,15.63,8.66,-14.96,1287,1263,1292,1305
72013,-575,-731,17002,29.26,-182.23,-102.95,312.30,308.50,1500.49,6.52,-61.12,-1164.68,153.47,7.79,-1057.10,21.90,8.80,-13.55,1294,1260,1291,1305
72019,-2093,-724,18851,-11.44,10.11,-110.67,312.30,308.50,1500.49,7.75,-61.18,-1165.11,153.47,7.79,-1057.10,20.42,8.78,-13.80,1293,1261,1292,1305
72027,929,-379,14367,14.63,76.35,-61.72,310.73,305.26,1500.49,6.88,-60.92,-1165.39,153.47,7.79,-1057.10,20.69,8.51,-13.90,1293,1261,1292,1305
72033,-250,-1545,13865,1.86,84.33,-96.04,310.73,305.26,1500.49,6.96,-62.09,-1165.80,153.47,7.79,-1057.10,20.23,9.38,-14.10,1292,1261,1291,1306
72040,-97,1963,14669,-11.97,218.68,-94.44,312.30,305.26,1500.49,8.17,-60.80,-1166.43,153.47,7.79,-1057.10,18.92,8.24,-14.45,1291,1262,1292,1305
72046,-1035,-1162,14984,-45.23,260.71,-64.38,312.30,305.26,1500.49,10.36,-62.10,-1166.55,153.47,7.79,-1057.10,17.04,9.25,-14.38,1290,1264,1292,1306
72068,158,-748,16085,-26.60,212.29,-85.66,310.73,305.26,1500.49,10.67,-63.18,-1167.58,153.52,7.82,-1057.10,16.85,9.76,-14.69,1289,1263,1291,1306
72075,1144,1284,15285,-11.71,56.66,-71.03,312.30,305.26,1500.49,10.04,-62.27,-1167.98,153.52,7.82,-1057.10,17.37,8.88,-14.79,1290,1263,1292,1306
72081,-763,-1693,15778,9.58,68.64,-25.54,312.30,305.26,1500.49,10.46,-63.43,-1167.90,153.52,7.82,-1057.10,17.03,9.71,-14.55,1290,1263,1291,1306
72088,-622,110,15035,29.26,34.05,-54.54,310.73,308.50,1500.49,10.50,-61.91,-1167.87,153.52,7.82,-1057.10,17.01,8.37,-14.35,1290,1264,1292,1305
72094,901,577,15090,-3.46,40.70,3.99,310.73,308.50,1500.49,9.74,-61.20,-1167.71,153.52,7.82,-1057.10,17.62,7.82,-14.09,1290,1263,1292,1305
72101,150,-925,14120,-32.99,-3.19,-14.63,310.73,305.26,1500.49,8.46,-62.01,-1167.49,153.52,7.82,-1057.10,18.57,8.52,-13.80,1291,1263,1292,1305
72122,356,117,16254,-41.24,15.70,-8.78,313.88,300.40,1498.54,5.31,-60.57,-1166.91,153.57,7.86,-1057.10,20.63,7.29,-13.09,1294,1263,1293,1304
72129,-1168,-694,13580,-18.36,83.00,-11.17,313.88,300.40,1498.54,6.94,-61.03,-1166.62,153.57,7.86,-1057.10,19.02,7.76,-12.88,1293,1264,1293,1305
72135,-649,-898,17324,5.59,90.45,-32.99,313.88,300.40,1500.49,7.10,-61.89,-1165.92,153.57,7.86,-1057.10,18.69,8.50,-12.37,1294,1265,1292,1305
72142,2054,-146,18835,-2.93,104.55,-9.84,313.88,300.40,1500.49,6.52,-61.66,-1165.90,153.57,7.86,-1057.10,19.00,8.31,-12.44,1294,1264,1292,1305
72150,-213,-728,13342,-2.93,96.84,-43.90,312.30,300.40,1500.49,6.07,-62.30,-1165.66,153.57,7.86,-1057.10,19.16,8.81,-12.34,1294,1264,1291,1305
72156,1467,1669,7631,-42.83,102.69,-39.11,312.30,300.40,1500.49,5.85,-61.66,-1165.88,153.57,7.86,-1057.10,19.15,8.26,-12.60,1294,1264,1292,1305
72176,796,-464,17317,-18.09,129.29,-53.74,312.30,300.40,1500.49,4.41,-61.47,-1166.49,153.63,7.90,-1057.10,19.73,8.14,-13.28,1305,1275,1304,1317
72182,-1057,-1267,10823,-83.27,36.71,-81.67,312.30,300.40,1500.49,5.33,-62.98,-1166.82,153.63,7.90,-1057.10,18.79,9.34,-13.52,1305,1276,1304,1318
72189,596,721,15905,-23.68,91.25,-43.10,313.88,300.40,1500.49,5.00,-62.12,-1166.99,153.63,7.90,-1057.10,18.90,8.55,-13.60,1305,1276,1304,1318
72196,-1033,-340,19744,19.42,58.26,-52.67,313.88,300.40,1500.49,5.79,-61.04,-1166.70,153.63,7.90,-1057.10,18.16,7.69,-13.33,1304,1276,1305,1317
72203,-272,967,14908,46.56,4.52,-48.68,313.88,300.40,1500.49,5.47,-59.36,-1166.85,153.63,7.90,-1057.10,18.35,6.47,-13.41,1304,1276,1306,1316
72209,1305,-2461,15090,-42.03,46.56,6.38,313.88,300.40,1500.49,4.88,-60.49,-1166.72,153.63,7.90,-1057.10,18.74,7.55,-13.29,1305,1276,1305,1317
72230,-19,-362,15239,-33.52,32.19,-11.97,317.03,308.50,1500.49,1.76,-59.86,-1165.63,153.68,7.94,-1057.10,20.89,7.32,-12.34,1309,1277,1306,1318
72237,-1647,4020,16172,92.85,102.95,0.53,317.03,308.50,1500.49,2.66,-58.07,-1165.60,153.68,7.94,-1057.10,19.86,6.03,-12.40,1308,1278,1307,1317
72244,368,-1989,17288,-14.63,116.79,28.73,317.03,300.40,1502.43,2.65,-59.29,-1165.24,153.68,7.94,-1057.10,19.62,7.25,-12.21,1308,1278,1306,1317
72250,1962,-3855,13526,-65.98,21.28,-12.24,317.03,300.40,1502.43,2.03,-60.69,-1165.26,153.68,7.94,-1057.10,19.92,8.44,-12.33,1308,1278,1305,1318
72257,1043,1278,14328,-53.47,61.99,11.44,317.03,300.40,1504.38,1.54,-60.00,-1165.09,153.68,7.94,-1057.10,20.05,7.87,-12.28,1308,1278,1306,1318
72263,-2579,512,15566,-29.53,63.58,-7.98,317.03,300.40,1504.38,3.04,-59.58,-1165.03,153.68,7.94,-1057.10,18.67,7.58,-12.33,1307,1279,1306,1318
72270,1229,1754,16960,52.67,54.27,-34.58,318.61,305.26,1510.22,2.53,-58.11,-1165.18,153.68,7.94,-1057.10,18.98,6.51,-12.53,1307,1278,1307,1317
72291,391,-1094,15033,-30.59,10.91,-55.60,318.61,305.26,1510.22,-0.85,-60.74,-1165.56,153.73,7.98,-1057.10,21.37,9.23,-13.02,1311,1278,1307,1322
72297,-1401,-503,16755,7.45,-15.16,-77.68,318.61,305.26,1510.22,0.22,-60.46,-1165.70,153.73,7.98,-1057.10,20.18,8.89,-13.13,1310,1279,1308,1321
72304,2037,469,18203,-4.52,23.68,-89.92,321.77,300.40,1506.33,-0.94,-59.94,-1166.22,153.73,7.98,-1057.10,20.83,8.39,-13.52,1310,1278,1308,1321
72310,-2629,1361,12364,4.26,133.28,-88.32,321.77,300.40,1506.33,0.80,-59.12,-1166.74,153.73,7.98,-1057.10,19.20,7.73,-13.86,1309,1279,1309,1321
72317,836,-666,13550,-46.02,120.78,-78.75,324.92,305.26,1519.96,0.23,-59.63,-1167.14,153.73,7.98,-1057.10,19.53,8.16,-14.08,1309,1279,1309,1322
72324,2892,-2005,19220,2.93,147.12,-86.73,324.92,305.26,1519.96,-0.06,-60.03,-1167.64,153.73,7.98,-1057.10,19.61,8.47,-14.36,1309,1278,1309,1322
72345,105,234,15351,-7.45,162.55,-82.47,324.92,305.26,1519.96,0.65,-56.99,-1168.72,153.76,8.01,-1057.10,18.55,5.87,-14.76,1310,1282,1314,1323
72351,2478,-588,13692,-87.79,199.26,-55.60,324.92,305.26,1519.96,0.62,-57.58,-1169.05,153.76,8.01,-1057.10,18.54,6.57,-14.85,1310,1282,1314,1324
72358,-310,-549,15966,-26.60,168.93,-69.17,326.50,305.26,1519.96,0.68,-57.78,-1168.74,153.76,8.01,-1057.10,18.48,6.90,-14.42,1311,1282,1313,1324
72365,1440,1058,16826,35.91,171.86,-38.57,326.50,305.26,1519.96,0.76,-56.79,-1168.93,153.76,8.01,-1057.10,18.40,6.26,-14.43,1311,1282,1314,1323
72372,1268,-1261,16616,-42.30,187.29,-23.14,326.50,305.26,1519.96,0.75,-57.57,-1168.99,153.76,8.01,-1057.10,18.40,7.09,-14.34,1311,1282,1313,1324
72378,-556,172,13859,13.57,126.63,-37.51,326.50,305.26,1519.96,1.55,-56.32,-1168.89,153.76,8.01,-1057.10,17.78,6.21,-14.15,1310,1283,1314,1323
72398,604,311,15357,-23.14,233.04,22.88,326.50,303.64,1519.96,3.00,-54.55,-1168.03,153.78,8.05,-1057.10,16.81,5.40,-13.15,1310,1284,1313,1322
72404,-175,-1987,16194,-31.39,231.18,46.02,326.50,303.64,1519.96,4.04,-55.90,-1167.63,153.78,8.05,-1057.10,16.16,6.71,-12.86,1310,1285,1312,1322
72412,196,29,17094,38.57,133.55,18.09,328.08,305.26,1506.33,3.81,-54.93,-1167.21,153.78,8.05,-1057.10,16.59,6.09,-12.59,1311,1285,1312,1322
72418,641,-2317,16440,-15.43,117.59,19.69,328.08,305.26,1506.33,3.81,-56.03,-1166.99,153.78,8.05,-1057.10,16.77,7.13,-12.49,1311,1285,1312,1323
